Positive,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 
#GOPDebates http://t.co/8S67pz8a4A",
Positive,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ôˆ__ôˆŸ #GOPDebate  #Gäó_",
Neutral,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,
Negative,Ok now #foxnews not allowing @tedcruz to rebut!!  So not happy right now #GOPDebates,
Negative,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Negative,"I guess they'll say the winner is Trump, because you know Trump is like the card games where something trumps another.  #GOPDebates",
Neutral,".@skynews keeps calling Trump ""Billionaire Reality TV Star"", and it's incredible. #GOPDebates",
Negative,@FoxNews shutting @SenTedCruz out of debate. Has not spoken In 30 minutes. Has to beg them for a chance to say anything !   #GOPDebates,
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,@jamiaw @realDonaldTrump #GOPDebates what's so funny about God and why the patronizing tone? Is it because media wants to demonize GOD?,
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates",
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,RT @Sweetpea593: #GOPDebates they won't let #TedCruz speak!,
Negative,RT @libertywwnf: Finally a question for Cruz. Iranian deal terrible Russia cyber attack. Reagan made Iran release prisoners #GOPDebates,
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Positive,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",
Negative,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Neutral,#GOPDebates they won't let #TedCruz speak!,
Negative,"RT @SupermanHotMale: Dear Donald Trump, sniff a couple times, your head is in your ass #GopDebates",
Positive,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Positive,RT @msgoddessrises: _ôÖ‰_ôÖ‰_ôÖ‰_ôÖ‰ Drink!!! #Trump #GOPDebates  https://t.co/Az9GUGMCGU,
Negative,LOL Cruz wasn't allowed to jump in on that comment Christie made.  #GOPDebates,
Neutral,Can we declare bankruptcy to China? #Trump #GOPdebates,
Neutral,I forgot Ted Cruz was there #GOPDebates,
Negative,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,Yes he did @BernardGoldberg #GOPDebates. Not even a nice try lib!,
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Neutral,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Positive,RT @fan48: @YoungPros4Rubio @RickCanton  RUBIO awesome response on pro life #GOPDebates #Rubio2016,
Positive,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 
#GOPDebates http://t.co/8S67pz8a4A",
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ôˆ__ôˆŸ,
Negative,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,
Negative,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ôˆ__ôˆŸ,
Negative,I can't believe Ted Cruz just referenced Reagan and the hostage release. Most people don't know about weapons for hostages.#GOPDebates,
Positive,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates",
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ôˆ__ôˆŸ,
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Positive,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 
#GOPDebates http://t.co/8S67pz8a4A",
Negative,"Cruz refers to terrible ""Obama-Clinton foreign policy"" of the past 6 years. Kerry has been SOS since 2/13. #GOPDebates #ClownCar  #clueless",
Negative,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Positive,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 
#GOPDebates http://t.co/8S67pz8a4A",
Negative,RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates _ôˆ__ôˆŸ,
Neutral,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,
Positive,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,
Positive,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 
#GOPDebates http://t.co/8S67pz8a4A",
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Neutral,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ôˆ__ôˆŸ #GOPDebate  #Gäó_",
Negative,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Neutral,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Positive,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Negative,Basically #GOPdebates http://t.co/HlhKGeybX3,
Negative,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Negative,_ôÖ‰_ôÖ‰_ôÖ‰_ôÖ‰_ôïç_ôèé I tune that poser out! #GOPDebates #CruzhatesGayPeople  https://t.co/XaWah7FbT8,
Negative,"We need a ""Donald Trump Red Zone"" for these #GOPDebates...it just show us the parts where he speaks.",
Positive,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",
Negative,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Neutral,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Neutral,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Positive,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ôˆ__ôˆŸ #GOPDebate  #GOPDebates",
Positive,I like Ted Cruz because he looks like Bill Murray. #gopdebates,
Positive,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ôˆ__ôˆŸ #GOPDebate  #Gäó_",
Negative,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Negative,"RT @AnnemarieWeers: #DonaldTrump The only difference between me &amp; other candidates is that Iäó»m more honest &amp; my women are more beautiful. 
äó_",
Positive,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",
Positive,Trump is doing a good job. It's amazing. We may not want to hear it. He has said it. #Trump #Trump2016 #GOPDebate #politics #GOPDebates,
Positive,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ôˆ__ôˆŸ #GOPDebate  #Gäó_",
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Neutral,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,"*Lady screams bloody murder* Trump- ""I agree"" BEST MOMENT OF #GOPDebates",
Negative,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Negative,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Positive,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ôˆ__ôˆŸ #GOPDebate  #Gäó_",
Negative,_ôÖ‰_ôÖ‰_ôÖ‰_ôÖ‰ Drink!!! #Trump #GOPDebates  https://t.co/Az9GUGMCGU,
Neutral,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,
Negative,"Ted, look at history: that was a deal to bolster Reagan! #GOPDebate #GOPDebates",
Negative,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Neutral,Finally a question for Cruz. Iranian deal terrible Russia cyber attack. Reagan made Iran release prisoners #GOPDebates,
Positive,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Positive,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Positive,"On a serious note, if only we had T. Cruz &amp; D. Trump during the Cold War. Would have kicked those commie asses !! #gopdebates",
Negative,LOL Cruz is seriously going with hey Reagan came into office and Iran was scared and released the hostages?! LOL! #GOPDebates,
Negative,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Negative,RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,"RT @letsgetfree13: Megyn Kelly: How would you defeat ISIS in 90 days?
Ted Cruz: With my Green Lantern ring, of course.
#GOPdebates",
Negative,"Trump: I think war should happen with Iran. Cruz: We need war with Iran sure, but maybe Russia also #GOPdebates",
Negative,Oh shit. I forgot Ted Cruz was up there still #GOPDebates #FoxDebate,
Negative,Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,
Neutral,Wish they would ask more questions of @SenTedCruz #GOPdebates,
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,"RT @vanesa_44: I CANNOT TAKE DONALD TRUMP SERIOUSLY PLEASE LEAVE BYE 
#GOPDebates",
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,"""Abandoning our allies."" That's Ted Cruz hyperbole. Drink, folks. #gopdebates #fb",
Neutral,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,Cruz talking about leading from behind is laughable since he wants to be behind on the 21st century with social issues! #GOPDebates,
Negative,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,"RT @SupermanHotMale: Dear Donald Trump, sniff a couple times, your head is in your ass #GopDebates",
Neutral,"The opening of CSI Miami supports Trump, apparently #GOPDebates",
Negative,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Negative,#Kasich is killing it Joe when are you putting John on @Morning_Joe #GOPDebates  https://t.co/5ftJRp0Uwb,
Negative,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,
Negative,Trump all worried about being nice. He's been acting like a total mean girl for two months. What's changed now?! #GOPDebates #GOPDebate,
Positive,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,
Negative,Another non-answer from Trump!   #GOPDebates,
Neutral,#DonaldTrump just dodged the Russia question #GOPDebates,
Negative,"Correct me if I'm wrong, but I don't think #donaldtrump answered the actual question asked.  #talkingpoints #gopdebates",
Negative,"@realDonaldTrump can't be mean to Obama, but calling a woman a dog and saying she looks good on her knees. That's cool... #GOPDebates",
Positive,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates",
Neutral,Only Trump gets to talk about the Russia question? #GOPDebates,
Negative,AwRIGHT for cutting right to commercial after ONE response! #GOPDebates #BlackLivesMatter #DontLetTrumpSpeak,
Negative,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Positive,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates",
Neutral,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,"RT @SupermanHotMale: Dear Donald Trump, sniff a couple times, your head is in your ass #GopDebates",
Negative,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ôˆ__ôˆŸ #GOPDebate  #GOPDebates",
Neutral,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Neutral,"Did Ted Cruz disappear from #GOPDebates ?
@FoxNews 
#tcot",
Negative,"RT @SupermanHotMale: Dear Donald Trump, sniff a couple times, your head is in your ass #GopDebates",
Negative,Ask Trump Question you get: SQUIRREL! #GOPDebates,
Neutral,.@nickconfessore is right. There are 2 #GOPDebates: the boring one &amp; one where Trump pretends he's still on the apprentice &amp; runs the show,
Negative,Trump is such an ass #GOPDebates,
Neutral,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",
Negative,#GOPDebates ENOUGH TRUMP MORE @tedcruz @FoxNews #cruzcontrol2016,
Neutral,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,"Dear Donald Trump, sniff a couple times, your head is in your ass #GopDebates",
Positive,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Neutral,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Neutral,@ericbolling I'm noticing that as well! Talk to Cruz!!! #gopdebate #gopdebates #tedcruz,
Positive,"Watching the #GOPdebates Interesting so far! Must say though I disagree with Trump on many issues, he is the most entertaining of the bunch.",
Positive,Trump can't say when he became Conservative because HES NOT #tcot #ccot #GOPDebate #TrojanHorseTrump #GOPDebates #FoxDebate,
Negative,Are you going to let @tedcruz speak again? #GOPDebates,
Neutral,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,Trump you're avoiding the question #GOPDebates,
Neutral,LOL since when is not being nice a no no to Trump? #GOPDebates,
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Positive,Never thought Kasich would be the sanest guy in the room.  #ClownCarClusterFuck #GOPDebates,
Negative,"RT @cpnote: Kacinich; ""some of my best friends are gay""#GOPDebates",
Negative,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Neutral,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Positive,RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead _ôˆ__ôˆŸ #GOPDäó_,
Neutral,RT @genethelawyer: Did Ted Cruz leave? #GOPDebates,
Positive,Trump was the only one saying things we thought. Being NOT politically correct makes you a target. #GOPDebates  https://t.co/NQWL659HZE,
Neutral,View from our window as we watch the #GOPdebates #trump #donaldtrump who stands out to you? https://t.co/e4r4FX4jqE,
Neutral,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ôˆ__ôˆŸ #GOPDebate  #Gäó_",
Positive,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",
Positive,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ôˆ__ôˆŸ #GOPDebate  #Gäó_",
Negative,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Positive,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Neutral,RT @RWSurferGirl: Why should @realDonaldTrump pledge support to the GOP when the establishment sold out to Obama? #GOPDebate  #GOPDebates _ôˆ__ôˆŸ,
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ôˆ__ôˆŸ #GOPDebate  #Gäó_",
Positive,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Positive,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ôˆ__ôˆŸ #GOPDebate  #GOPDebates",
Positive,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",
Neutral,Anyone heard from Ted Cruz lately?  #gopdebates,
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Positive,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ôˆ__ôˆŸ #GOPDebate  #Gäó_",
Positive,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ôˆ__ôˆŸ #GOPDebate  #GOPDebates",
Positive,RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead _ôˆ__ôˆŸ #GOPDäó_,
Negative,@DebsSay @FoxNews @Ted I noticed too! #GOPDebate  #GOPDebates they keep starting with Bush GRR,
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Neutral,Is Kasich actually a republican? #GOPDebates,
Negative,"@pattonoswalt @MedievalTimes He sure did. Come on down to the border, with its jousting, jugglers and large meats! #GOPDebates",
Positive,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Positive,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,
Negative,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Neutral,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Negative,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates",
Positive,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Neutral,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Positive,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,
Negative,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Neutral,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ôˆ__ôˆŸ #GOPDebate  #Gäó_",
Negative,RT @SupermanHotMale: Go back to Canada Asshole #GopDebates http://t.co/rUgCy5JvZQ,
Negative,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,
Positive,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Positive,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,
Positive,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",
Positive,@YoungPros4Rubio @RickCanton  RUBIO awesome response on pro life #GOPDebates #Rubio2016,
Neutral,Make it it's EASY! #Kasich #GOPDebates  https://t.co/SvKjoltIYh,
Negative,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ôˆ__ôˆŸ #GOPDebate  #GOPDebates,
Positive,"RT @SupermanHotMale: Dear John Kasich, Beat your Republican friends with a gay tree branch : )  #GopDebates",
Positive,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebatäó_",
Neutral,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ôˆ__ôˆŸ #GOPDebate  #Gäó_",
Negative,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ôˆ__ôˆŸ #GOPDebateäó_,
Negative,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,
Positive,It's enough to win center!:) he's fantastic! #Kasich4Us #GOPDebates  https://t.co/tnTRjwjkbx,
Negative,@TriciaNC1 @LUCruzCrew @FoxNews only has talked to Ted three times as of now. Why? #GOPDebates #GOPDebate #gop #TedCruz,
Positive,I also think Kasich is doing fine. I'm a RINO prolly #GOPDebates,
