Positive,@FoxNews failed @megynkelly appeared follish and @realDonaldTrump ROCKED the HOUSE!#GOPDebate  https://t.co/BUoYE6dNLl,
Neutral,"RT @OhNoSheTwitnt: ""Has God ever talked to you?"" -an actual real #GOPDebate question. Seriously.",
Negative,"RT @RubinReport: Hey Huckabee, you're not allowed to talk about science related to abortion when you don't believe in climate change. #GOPD_�_",
Negative,RT @MzDivah67: #GOPDebate in a nutshell via Vote True Blue 2016 http://t.co/5rfh5zbnPm,
Negative,RT @frogi26: The are no illegal humans in the world how is that they are keep calling Latinos illegals #latinosunidos @EspuelasVox @FoxNews_�_,
Negative,"On social media conservatives expressed outrage at @megynkelly and @FoxNews for #GOPDebate ""friendly fire"" questions
http://t.co/Vpa9RIycA0",
Negative,"They were treating lives as pawns.
Polices should stand or fall on their merit, not on their conservativeness. #GOPdebate
It's telling.",
Negative,RT @shannonrwatts: #NRA leaders lobbied to prevent military commanders from asking questions about service members_�� privately owned guns #G_�_,
Negative,Trump WOULD NOT take a Pledge NOT to run 3rd Party- DISQUALIFIED- GET OUT #Tcot #ccot #RedNationRising #GOPDebate,
Negative,The format for the next #GOPDebate has to change. Make it 3hrs. 8:00 to 11:00 with all candidates on stage. We deserve this! #outnumbered,
Neutral,My favorite moment of the #GOPDebate is when @HillaryClinton was suggested to be the leader of progressives. _�Ɋ_�Ɋ_�Ɋ_�Ɋ_�Ɋ,
Positive,"RT @LessGovMoreFun: . ""The American People Want A President Who Will Tell The Truth"" --Sen. Ted Cruz
#GOPdebate
#PJNET
#CCOT http://t.co/wv_�_",
Positive,"After #GOPDebate #FeelTheBern can step over fallen #Hillary2016
#Justice #FBI #FEC to dissect too of 22nd Amendment: http://t.co/4ljEUG3gyE?",
Negative,"#GOPDebate takeaway _�� Presence Matters. I see presence as a blend of believability,  articulation of #integrity w/ edge &amp; track record.",
Positive,RT @GrannyT6: #ImWithHuck #GOPDebate #DNA defines a person. 5th &amp; 14th Amendments guarantee a person the #RightToLife #DontBackDown http://_�_,
Negative,"#GOPDebate Dead-eyed Walker,Granny Bush,Oozy Cruz,I'm-a-Big-Boy Rubio,Curly Paul, Smarmy Uncle Huck (+VP wannabees: Kasich,Carson &amp;Christie)",
Negative,RT @coldpizzaparty: Makes me so sad to see working people against basic public goods like education and the environment  #debatewithbernie _�_,
Negative,RT @ObeyDlaw: @GroverNorquist @ChrisChristie No. He got his nose rubbed in dog shit for standing on the back of terror victims. #GOPdebate _�_,
Negative,RT @Sanddragger: .@FoxNews is having a hard time covering for .@megynkelly She put her colleagues in a bad spot. #GOPDebate,
Neutral,"RT @TrumpIssues: It took the @POTUS 5 DAYS 2 lower the flag 2 honor soldiers killed in #Chattanooga, but Trump better not call a woman slob_�_",
Neutral,"Me: I'm a little hungover.
David: I think you had too many candidates. #GOPDebate",
Negative,RT @JoeMyGod: First two ads during the debate: denture adhesive and memory pills. #CoreFoxAudience #GOPDebate,
Neutral,"RT @AllenWestRepub ""Dear @JebBush #GOPDebate #NotAMistake http://t.co/1z3VuFjZlw""",
Negative,"RT @AllenWestRepub ""Dear @JebBush #GOPDebate #NotAMistake http://t.co/E1SmU0Hn5J""",
Neutral,"RT @AllenWestRepub ""Dear @JebBush #GOPDebate #NotAMistake http://t.co/WQnSuPSPkC""",
Negative,@ThePatriot143 @realDonaldTrump @FoxNews Trump didn't need a lot of rope to completely hang himself. He's an embarrassment. #GOPDebate,
Negative,"RT @AllenWestRepub ""Dear @JebBush #GOPDebate #NotAMistake http://t.co/T7MGjn2vEr""",
Negative,RT @NARALColorado: There are 10 men fighting about who can wreak the most havoc on women_��s health. #GOPDebate #WorstContestEver #StandWithPP,
Negative,"@bmangh Then the mutants at the
Democrat abortion fest will thrill you. #GOPDebate",
Neutral,Last night's debate made all of us feel little like we could be Jon Stewart #GOPDebate #JonVoyage,
Negative,"RT @OhNoSheTwitnt: Probably the funniest thing about this whole circus is that we're all calling this ""the real debate."" #GOPDebate",
Negative,"""Dump The Duncald"" #Dunce #Donald #GOPDebate #Decision2016",
Negative,RT @TH3R34LTRUTH: Y'all seen the @GOP tweet Vote 4 who u think won the debate but only if you donate 25 bucks. U wonder y we hate you #GOPD_�_,
Negative,"RT @TrumpIssues: Congress &amp; morons like @NancyPelosi can pass a bill WITHOUT reading it, but Trump better not call someone a slob. #GOPDeba_�_",
Neutral,"RT @4gen234: Hillary Clinton's reaction upon seeing Carly Fiorina won the night.
#Carly2016 #GOPDebate http://t.co/esd4F4ARNS",
Positive,RT @comcatholicgrl: @marcorubio slaying #GOPDebate http://t.co/sLFVbkScmS,
Negative,#rubio mis-statement on abortion record will do him some harm among conservatives #GOPDebate,
Negative,RT @imuszero: Disappointed in @FoxNews coverage of #GOPDebate they acted like giddy amateurs at a sporting event using liberal media questi_�_,
Negative,RT @TheRealEubanks: Next #GOPDebate #Trump needs to let me do something with that hair!!!!! #fashion,
Negative,What...a bunch of jackwagons #GOPDebate #comedyoferrors  https://t.co/anUKB30eIi,
Negative,RT @Oni_and_LaMae: For my fellow #tytlive folks without cable...but still watching @TheYoungTurks live coverage of the #GOPDebate! http://t_�_,
Positive,@realDonaldTrump is a treat for us all to enjoy. #GOPDebate,
Neutral,"RT @NaughtyBeyotch: RT @AllenWestRepub ""RT @oliverdarcy Debbie Wasserman-Schultz statement on #GOPDebate: 'GOP is solely focused on... http_�_",
Neutral,"RT @Jam1p: _���Somehow our friends at FOX  missed the #GOPDebate
@SenTedCruz took on:
Obama
Hillary
Washington
Islamic Jihad
OHealthCare
_�_",
Negative,@DWStweets references NH forum &amp; how only 1 of 14 mentioned income inequality #gopdebate #CityClub,
Neutral,"RT @pattonoswalt: ""Jesus...good guy. I would've sealed his tomb better. Cheap craftsmanship, a boulder that can just be rolled away."" -- Tr_�_",
Negative,"RT @Bipartisanism: When watching the #GOPDebate remember that ""Jose didn't take your job, Goldman Sachs did. http://t.co/ChHZB49T0W",
Negative,#GOPDebate so the debate for POTUS comes down to who is the best insulter of + sized irrelevant lesbians? &amp; youre doing what 4 the people?,
Negative,"Oh, one more thing. Did anyone hear anything about affordable child care for working families last night in the #GOPDebate ? I didn't.",
Neutral,"If it don't free us, it enslaves us. Dr Brittney Cooper #GOPDebate @ProfessorCrunk @CTS_Chicago @OneNabi @DrValerieB",
Positive,"@PamelaGeller @AnnCoulter Kim/Kanye are great examples of Hillary's ""useful idiots"" that @RealBenCarson was referring to in #GOPDebate .",
Negative,@megynkelly megyn must want to be invited to more celeb parties in New York. #GOPDebate #tcot,
Negative,RT @NARAL: .@BobbyJindal brags about how anti-choice his state is; @amprog report in 2013 said Louisiana was WORST state for women. #OwnIt _�_,
Negative,Marco Rubio Briefly Backed Immigration Reform Then Privately Berated DREAMers http://t.co/We77QdT3Kt #GOPDebate http://t.co/R406NpVEx5,
Negative,RT @roelgk: Ignorant. Obnoxious. Repulsive. And Intolerable. Donald Trump is a pure JOKE! Americans cannot let this CLOWN become president!_�_,
Negative,"RT @GretchenCarlson: ""Take a bottle of white out with me to Pres Obamas policies"" @GovernorPerry #GOPDebate @FoxNews @foxnewspolitics",
Negative,"#GOPDebate Such flailing&amp;whining about ""political correctness"" as a way to avoid answering any substantive Q on war/immigration/misogyny...",
Negative,I bet Todd Palin consults Rand Paul on where to get his goatee trimmed when he visits KY #GOPDebate,
Negative,RT @ciscabecker: Hillary &amp; Obama watching the first #GOPDebate. http://t.co/NdnRdWrQyF,
Negative,"RT @pattonoswalt: Oh, Ted Cruz. You have the same pudding chin and beta-male energy that I do. Go into comedy. I can get you on at The Virg_�_",
Negative,RT @HEAprez: And then there's those troubling things called facts that @ChrisChristie forgot in #GOPDebate. #TellingItLikeItIs http://t.co/_�_,
Negative,"RT @FreedomJames7: Any Conservative Who Thinks Chris Christie Won Last Night, You Need To Leave Our Party Immediately.
#GOPDebate",
Negative,Can we stop making sweeping statements about other candidates policies. There are no absolutes #GOPDebate,
Neutral,RT @treppps: But @BernieSanders was the real winner of the #GOPDebate http://t.co/5RplNEynGJ,
Negative,Calling 911woth @lilymaxcooke  to try and save baby raccoons in a sewer only to find out its their natural habitat #dumbfucks #GOPDebate,
Neutral,RT @Susan_Hutch: SURVEY: Tell us who won the GOP debates. http://t.co/Oeccj37NdC #GOPdebate #FoxNewsDebate http://t.co/62hNZnGYw2,
Negative,RT @bennydiego: The unplanned parenthood. #foxnews #gopdebate http://t.co/XO1ijogj3T,
Neutral,"RT @AllenWestRepub ""Twitter declares @CarlyFiorina the #GOPDebate winner �_"" http://t.co/zfFszafvUg",
Neutral,"RT @AllenWestRepub ""Twitter declares @CarlyFiorina the #GOPDebate winner �_"" http://t.co/T1lDoQL94l",
Positive,"RT @AllenWestRepub ""Twitter declares @CarlyFiorina the #GOPDebate winner �_"" http://t.co/lX0RkaHzMQ",
Negative,America in 2015 Doesn't Deserve Ben Carson http://t.co/pe4NrDzXoG via @ijreview @gop #gopdebate @realbencarson,
Negative,RT @OITNB_Beyond: Democrats watching the #GOPDebate tonight!!! This is a comedy hour!!! http://t.co/kKrpmE1XCE,
Positive,RT @_rightchick: I just love @CarlyFiorina!! She owned last night _���_��__��__���_��� #GOPDebate #ycot http://t.co/6khqpdqpn9,
Negative,RT @lexi4prez: Drinking game: take a shot every time a republican shames immigration or planned parenthood #GOPDebate,
Negative,"""I'm a new kind of Republican moving the party forward! But women shouldn't have control over their own bodies!"" ~ Republicans #GOPDebate",
Positive,@DerrickBMartin: Stand-outs #GOPDebate   1.@marcorubio 2.@CarlyFiorina 3.@tedcruz 4.@RealBenCarson 5.@RickSantorum,
Negative,RT @snowlady09: @megynkelly #GOPDebate You should have been objective your bias got in the way I can only wonder who's agenda you were carr_�_,
Negative,"RT @BettyBowers: Asking about God violates  Article VI, paragraph 3 of the Constitution: ""There will be no religious test for office."" #GOP_�_",
Positive,@rushlimbaugh You are so #SpotOn Rush about t order coming down Fox to take out #Trump. #GOPDebate I knew it was true on 1st ? #Cruz2016,
Negative,"RT @DoriaBiddle: Jeb Bush: ""Knowing what we know now...""  We knew it then, idiot!  #Iraq #GOPDebate",
Neutral,They seem to have an audience full of lefty righties. #GOPDebate,
Neutral,RT @MashableNews: .@realdonaldtrump went on a late-night Twitter rant against @MegynKelly after the #GOPdebate: http://t.co/dl4mWpNZzm http_�_,
Positive,RT @_NateDrake: Really excited about this campaign season. Googling the date now for the #GOPDebate because I want to stay informed and on _�_,
Negative,RT @FreedomTexasMom: . @megynkelly nice attempt at provoking @realDonaldTrump to attack you instead of focusing on the issues. #epicFAIL #G_�_,
Negative,Friendly reminder that a focus group is not a poll #GOPDebate  https://t.co/MheK8YWGLH,
Neutral,RT gov: Most-retweeted media Tweet of #GOPDebate: https://t.co/DV2E4jHXcS,
Negative,"RT @KLSouth: .@megynkelly's allegiance is to Murdock &amp; Ailes, not the American people. Understand this, you'll understand her. #kellyfile #_�_",
Negative,RT @OhNoSheTwitnt: So are you people who are playing the drinking game dead yet? #GOPDebate,
Neutral,"How To Be Filmed Murdering a Man, Cover It Up, Be Free On Bail, And Ask For Your Job Back @alternet http://t.co/o2psPH6MZv #GOPDebate #USA",
Negative,"RT @DudeYouCrazy: Trump just missed a golden opp to say, ""Know who else filed bankruptcy? 50 cent. And Fifty is a P.I.M.P. Sorry, Huckabee._�_",
Positive,I was surprisingly impressed with @marcorubio last night. Definitely is moving up my list of candidates! #GOPdebate,
Negative,"#FOXNEWS used crazy&gt; @DWStweets to stir the #drama pot, and that's unprofessional! @FoxNews #GOPDebate
@JulietteIsabell @LadySandersfarm",
Negative,"RT @katyfromkansas: Get Your Free Tacos Tonight, Courtesy of Donald Trump http://t.co/imXpyfqRPQ via #startup @Eat24 #GOPDebate http://t.co_�_",
Negative,#GOPDebate Searched online. I just find crap raving about the debate and FoxNews. How many questions did each get? Or time per? #tcot Thks!,
Neutral,In GOP land the year is about 1955 #GOPDebate,
Negative,@AC360 @donnabrazile American people are not going to put up with #PCPolice feelings #trumptruth is the pulse of #AmericanVoters #GOPDebate,
Negative,"RT @Seductivpancake: ""repeal Obamacare"" is like playing a mana card in Magic: The Gathering for GOP candidates. It's an essential play. #GO_�_",
Negative,RT @Nitaina_: How can you deny the existence of something that shaped the country you're planning to run? #RaceBlindness #BenCarson #GOPDeb_�_,
Negative,RT @BernieSanders: Still waiting. Will Fox ask if it's appropriate for billionaires to buy elections? #DebateWithBernie #GOPDebate,
Neutral,"RT @AllenWestRepub ""RT @oliverdarcy Debbie Wasserman-Schultz statement on #GOPDebate: 'GOP is solely focused on... http://t.co/ZLnHjwSWyh",
Negative,"#GOPDebate: Meet Scott Walker_��s Paranoid, Insurrectionist Adviser On Police Violence Against African... http://t.co/0QHLjkfnGg",
Positive,@CarlyFiorina heard some  of your response from #GOPDebate . They were clear and to the point. Wish you good luck.,
Neutral,"Moment #Megyn Kelly Burns #DonaldTrump ""You Called #Women Fat Pigs, Disgusting animals"" #USA #GOPDEBATE
https://t.co/VViA1NUyLd via @YouTube",
Negative,"RT @mojowhoha: Check out @racewarspodcast with @Sherrod_Small @kurtmetzger on XM103 Sirius206 Wed @ 9pm est
Just Like the #GOPDebate it Ha_�_",
Negative,"RT @RachelADolezal: #GOPDebate would have been comical, BUT alienating ""foreigners"" and immigrants, bashing BLM &amp; Obama and bein generally _�_",
Negative,RT @zellieimani: White supremacist org Council of Conservative Citizens Platform on immigration. Sound familiar? #KKKorGOP #GOPDebate http:_�_,
Neutral,"RT @AllenWestRepub ""RT @oliverdarcy Debbie Wasserman-Schultz statement on #GOPDebate: 'GOP is solely focused on... http://t.co/6WBRVlGBzT",
Neutral,"RT @AllenWestRepub ""RT @oliverdarcy Debbie Wasserman-Schultz statement on #GOPDebate: 'GOP is solely focused on... http://t.co/KYcd24HU97",
Negative,"RT @AnthonyCumia: Poor Ronald Reagan is stuck in this debate like a bad group text.
#GOPDebate",
Negative,"Working on a huge #GOPDebate social data story. Some interesting trends, such as Trump not having the most tweeted-about moment last night.",
Positive,"RT @pattonoswalt: Well holy shit, Kasich. Good on you. #GOPDebate",
Negative,"RT @Dreamdefenders: QTNA: What is a ""Hang-'em-by-the-neck Conservative"" &amp; what other kinds are there? #GOPDebate #KKKorGOP http://t.co/3rFI_�_",
Negative,@shutuphannuh I just convinced myself it was a very long SNL skit. If you look at it that way it's less terrifying. #GOPDebate,
Negative,RT @shannonrwatts: Black males age 15 to 34 are more likely to be killed with a gun than to die by any other cause #GOPdebate #gunsense,
Neutral,RT @mojowhoha: All the Debaters from the #GOPDebate on the Next @racewarspodcast with @Sherrod_Small @kurtmetzger  XM103 Sirius206 Wed @ 9p_�_,
Neutral,"Luntz: ""As the lines go up, they almost reach 100. It almost never happens in the dial research we do."" #GOPDebate
https://t.co/w31LtcLTfm",
Neutral,@dooley_dooley Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,
Positive,Lmfao!!! @KingHilarities you'll find this very funny _�Ɋ_�Ɋ_�Ɋ_�Ɋ_�Ɋ_�Ɋ https://t.co/rHTbzSJKUe #GOPDebate #Republicandebate #Lmfao,
Negative,"RT @thomasjohnstn1: 10 wealthy, conservative men setting out the rights that women should and shouldn't be entitled to. #GOPDebate",
Positive,"RT @TheFriddle: It would be so epic. I'd love to see Cruz, Rubio, Fiorina debate. Just the three of them. #EPIC #GOPDebate  https://t.co/s1_�_",
Negative,"RT @CJSullivan_: I hope in the next #GOPDebate, they get around to how to stop ISIS from terrorizing our movie theaters and black churches.",
Negative,RT @thehinestheory: Donald Trump wasn't kidding when he said he wasn't going to prepare for this debate... We can tell. #GOPDebate,
Negative,"RT @shannonrwatts: Thanks to #NRA influence, Congress slashed CDC funding for gun violence research #GOPDebate #gunsense",
Negative,Congrats @megynkelly 4 calling out @realDonaldTrump 4 being the #pig that he is! #NeverWillBePOTUS #GOPDebate #Bernie2016,
Negative,#DeathByDemocrat   Anything goes. No morals. No values. No respect for others. Jerked up by the ears. #GOPDebate,
Neutral,Chris Wallace wanted Trump and Bush to throw some hands. #GOPDebate #DonaldTrump #JebBush http://t.co/Q3BpYSeSuE,
Neutral,"RT @WhineNot: Rush: ""Big time Republican donors were ordered to take out Donald Trump"" #believable #GOPDebate",
Positive,I SAW that! He's SO good - Stands WAY OUT in this GOP crowd! CONNECTS with people like ME! #Rick2016 #GOPDebate  https://t.co/CjWUMdTdPW,
Negative,"RT @JonFeere: Fox's @MegynKelly says she's ""switching topics to national security and terrorism""... As if that doesn't involve immigration._�_",
Negative,it's scary how out of touch with the real world Republicans are. #GOPDebate,
Positive,RT @greta: .@KarlRove: I think @CarlyFiorina did great tonight - @GovernorPerry did great too -OTR #greta #GOPDebate @FoxNews,
Negative,RT @Bipartisanism: Donald Trump at the #GOPDebate be like: http://t.co/Ak10IHSCXC,
Neutral,RT @rogercuster: @jeffreyatucker they all seem to be for spending cuts but not defense cuts #GOPDebate,
Neutral,This was indeed one of Jeb's more curious statements last night. #GOPDebate  https://t.co/toUZFUii2h,
Negative,"RT @keithboykin: After #Ferguson, #Baltimore, #Cleveland, #McKinney, #SandraBland and #SamDubose, not one question about #BlackLivesMatter _�_",
Negative,Your wife @MELANIATRUMP looks exactly like @Caitlyn_Jenner. Get her a better plastic surgeon. #GOPDebate  https://t.co/w0kxqFX7cu,
Neutral,"RT @Hollywoodheat: RT @evanmcmurry According to @gov, the most-retweeted candidate tweet of  #GOPDebate didn't come from a Republican: http_�_",
Negative,"In the #GOPdebate I noticed that they kept talking about policies in terms of being conservative or not, as opposed to good or not.",
Positive,RT @allegrakirkland: .@realdonaldtrump shared some inspiring applause lines at last night's #GOPDebate: http://t.co/5hWdKfgPxA http://t.co/_�_,
Negative,"Watching the #GOPDebate from last night. Ouf, it's tough hearing Donald Trump speak. Gonna be a long road to the Republican nomination.",
Negative,@realDonaldTrump posted #MeanTweets about my boy @FrankLuntz. I'm glad he had the good taste to avoid ugly comments about hair. #GOPDebate,
Negative,Who else saw the 10 Horsemen of the Apocalypse at the #GOPDebate last night?,
Negative,RT @TC_Watkins: @DomenicoNPR @MediaEqualizer crazy that Cruz only got 3 mins at debate #gopdebate,
Negative,"RT @LinguisticShit: ""The purpose of the military is to kill people and break things."" Oh it is? I thought it was about protecting a nation'_�_",
Negative,Someone has something to say to @LindseyGrahamSC #GOPDebate  https://t.co/gMa5XoJqHY http://t.co/rJ0rZ1Zmn2,
Neutral,"Gov. Mike Huckabee @GovMikeHuckabee
.@FrankLuntz #GOPDebate analysis, ""Who won? @GovMikeHuckabee"" --&gt;... http://t.co/LDyp98eyZg",
Positive,"RT @johncardillo: .@SenTedCruz is brilliant, principled, and fearless. The future of the party. The est. Rove, Priebus @GOP is a statist di_�_",
Negative,I'm pretty sure Trump's popularity indicates there are just as many Republicans trolling this primary as Democrats. #GOPDebate,
Neutral,RT @moneyries: The most-retweeted presidential candidate Tweet of the #GOPDebate. https://t.co/hdKdiZIym2,
Negative,RT @laina622: The king of resting bitch face #GOPDebate http://t.co/PvOS66iH2R,
Neutral,"RT @michaelpleahy: Rush: ""most important thing"" in #GOPDebate ""Carly Fiorina - 'The Dem Party is undermining the very character of this nat_�_",
Positive,RT @adamslily: Here's your contrast. #GOPDebate http://t.co/lXaX6wuUnj,
Negative,@realDonaldTrump the other repubs didn't have attack orders bc @foxnews had the attack order. #gopdebate @rushlimbaugh,
Negative,Regardless of who you think won the #GOPDebate the real loser was all of us.,
Negative,RT @mojowhoha: @racewarspodcast Wed at 9pm est On XM103 Sirius 206 with @Sherrod_Small &amp; @kurtmetzger just as Funny as the #GOPDebate #Mark_�_,
Negative,The #GOPDebate is my new favorite comedy sitcom.,
Positive,".@BorowitzReport assesses Walker's #GOPDebate performance, via @NewYorker: http://t.co/87P5EeW8W7",
Neutral,RT @bob_owens: #GOPDebate so far. http://t.co/Y4apHoxW6y,
Negative,Look at that affirmative action letting that black man stand with those nine white guys @BenCarson2016 #GOPDebate,
Neutral,"""An Open Letter to @megynkelly: It's Not Too Late to Become a Feminist"" by @LynnBeisner #GOPDebate http://t.co/TYqj9T34Kg",
Negative,RT @ScottWGraves: F**K @realDonaldTrump and those who would actually abandon their conservative values in support of his ridiculous candida_�_,
Neutral,RT @JulieWeise: #GOPDebate Sociologists keep showing Mex emigrants actually MORE educated than Mex pop. as a whole. It's brain drain not cr_�_,
Neutral,RT @laureldavilacpa: #Hillary2016 is watching the #GOPdebate  ha ha ha ha ha ha!  https://t.co/mzdC9LRDlu,
Positive,"In the #GOPDebate, @megynkelly was asking candidates questions she thought the left would throw at them if they won the nomination. Smart!",
Positive,RT @SarahHuckabee: .@USAToday calls @GovMikeHuckabee debate closing a _��show-stopping zinger_ѝ #ImWithHuck #GOPDebate,
Negative,"RT @fakedansavage: American Women: Scott Walker thinks your fetus should live, you should die. Rubio thinks you should bear your rapist's b_�_",
Negative,Trump would put the POS in POTUS #GOPDebate #scary #ReallyAmerica,
Positive,"RT @StMarysAtLarge: Taking risks with his candidacy last night, #ScottWalker calls #Jesus by name.
It was worth it.
#Courage #GopDebate h_�_",
Negative,"RT @ddiamond: Three stats you didn_��t hear in #GOPdebate.
Since 2009_�_
���_U.S. has gained 8.1 million jobs
���_Unemployment rate _�� 68%
���_Unins_�_",
Negative,&gt;@realDonaldTrump has now spent more time attacking @megynkelly on Twitter than he spent on any #GOPdebate subject. http://t.co/L9WWPiEHdI,
Neutral,RT @fuzzytypewriter: THE CHOICE IS CLEAR #GOPDebate #FiskOwlsley2016 http://t.co/UcGHGu2IPu,
Negative,"Rubio Budget Raises MiddleClass Taxes, Adds $4.5T Deficit, Cuts InvestmentTax To $0 http://t.co/9S9NuVSAf7 #GOPDebate http://t.co/z9v38Vhi03",
Neutral,"RT @bourgeoisalien: Can't wait until the end of the debate when they wrestle an angry, meth addicted bear to the death to see who the real _�_",
Negative,"RT @BRios82: Yes, @JebBush Obama's dividing the country by creating jobs, ending wars, achieving diplomacy w/ Iran &amp; giving people Healthca_�_",
Negative,"Based on tweets about the #GOPDebate, it doesn_��t even sound like the candidates touched on topics that matter.",
Negative,RT @luchadora41: Trump: _��I Would_�� Shut Down the Gov_��t to Defund Planned Parenthood and Obamacare http://t.co/XiwhA8kjf7 Woot! #GOPDebate,
Negative,"It took the @POTUS 5 DAYS 2 lower the flag 2 honor soldiers killed in #Chattanooga, but Trump better not call a woman slob. #GOPDebate #PC",
Negative,I think @megynkelly fancies herself a kingmaker. #GOPDebate,
Neutral,Winners &amp; Losers of the Calamity in Cleveland (1st GOP presidential debate) last night. #GOPDebate #FoxNews http://t.co/jbqNXIF1Me,
Negative,"RT @ThePatriot143: _�Ɋ @AnnCoulter ""Jeb looks more like Caitlyn Jenner every day."" http://t.co/d41aAmLNBj #GOPDebate #GOPDebate2016 http://t._�_",
Positive,"RT @AmyMek: .@foxnews tried their best to destroy @realDonaldTrump tonight! However, it didn't work_�_.it just exposed your network! #Fail #G_�_",
Negative,RT @YvetteCooper_MP: Here's Donald Trump channelling his inner c*nt at the #GOPDebate http://t.co/7atHCmpMuR,
Negative,RT @Brenkoski: 37% of the time during the #GOPDebate was the commentators questions &amp; digs at @realDonaldTrump Terrible 1st debate hosted b_�_,
Negative,I see Marco Rubio is still thirsty. #TrumpchoseCrist #GOPDebate #youmadbro http://t.co/TX5hLqiT2R,
Negative,"RT @GovtsTheProblem: Did @FoxNews, which excluded the only woman in @GOP field from first debate, ask Trump if he was part of the ""war on w_�_",
Positive,RT @ChuckNellis: FINALLY a #TedCruz question! And he HAMMERS it over the center field wall &amp; out of the park!! #CruzCrew #GOPDebate,
Negative,Donald Trump insulted @megynkelly and ALL women and not one man on stage confronted him. None of them are worthy to be President. #GOPDebate,
Positive,"RT @GovMikeHuckabee: .@FrankLuntz #GOPDebate analysis, ""Who won? @GovMikeHuckabee"" --&gt; http://t.co/fWGhqVZ9dG #ImWithHuck",
Negative,"Yes ma'am @ConservVoice @KerryPicket ~&gt; @megynkelly Megyn you disappointed me!
#GOPDebate _��__���",
Negative,Women were biggest losers last night @DWStweets #gopdebate #CityClub No mention of income inequality or even voters rights on 50th anniv,
Negative,"RT @FauxTimesNews1: #GOPDebate Democrats_�� debate will be different. There Hillary Clinton will debate herself, changing her mask every 5 mi_�_",
Negative,I've known Donald Trump was crazy ever since I saw my first bottle of Trump Ice. #DonaldTrump #GOPdebate http://t.co/vYjQt1fjYX,
Positive,RT @BenjaminJS: Getting more excited for the #GOPDebate http://t.co/EfGRo33pMO,
Negative,More #GOPDebate s pleeeease.  @FoxNews But no Jeb.  Fewer peeps and LOTS of questions.  Not about Rosie.  #Trump #Fiorina #Jindal #Gilmore,
Neutral,HOLY FUCK I think he did. #GOPDebate,
Negative,"WATCH #MegynKelly Burns #DonaldTrump 'You Called #Women Fat Pigs &amp; Digusting Animals' #USA #GOPDEBATE
https://t.co/VViA1NUyLd via @YouTube",
Negative,"RT @rolandsmartin: SHAME ON Brett Baier, Chris Wallace, @MegynKelly. Today is the 50th anniversary of the Voting Rights Act and no question_�_",
Negative,RT @ReadyForCruz: You're asking wealthy white men about entitlement reform? What? #GOPDebate,
Negative,#RandPaul Gets Less Than Half the Time of _��#TheDonald_�� During #GOPDebate:  http://t.co/pQeDCJOVWw  #RandPaul2016 http://t.co/FUwGuV5CQF,
Neutral,@Destinmurphy #JonVoyage yeah whatevs. Did you see that #GOPDebate tho? _�ɩ,
Negative,"The accuracy of it is mind blowing...
#GOPDebate http://t.co/xSXTYuykwp",
Negative,"And for the record, the #GOPDebate was NOT a debate.  It was Fox and the Koch bros interviewing each candidate.  It was a FARCE. Vote Bernie",
Neutral,RT @seanhannity: .@realDonaldTrump: Now some of the people you would least expect are calling me up and apologizing. #Hannity #GOPDebate,
Negative,RT @jarodzsz: i'm really disappointed that no one threw their prosthetic leg last night at the #GOPDebate,
Negative,"#Trump lowered the bar for #Jeb, who smacked his head into it  #GOPClownCar #GOPDebate",
Negative,Trump shows his true colors at the GOP debate - http://t.co/BWIpvDCMQy #GOPDebate #Trump #Garybusey,
Neutral,#GOPDebate @FoxNews @realDonaldTrump  in 2004 you called a woman a nickel&amp;dime whore. Do you stand by that statement now running for POTUS?,
Negative,@ChrisChristie to @RandPaul:  after all youre just on committees and more privy about secret information than i am #jealousmuch  #GOPDebate,
Positive,RT @Raiden679: Good explanation as to why #Trump surges ahead of other #cuckservative candidates. #GOPDebate http://t.co/hagmnn1Tv7 http://_�_,
Neutral,.@Mark Davis says @CarlyFiorina earned a promotion to the #GOPDebate main stage next time. http://t.co/tynvMJc7dn http://t.co/hxBPQIowMH,
Negative,RT @TheBardockObama: Someone ask Jeb Bush if jet fuel can melt steel beams please #GOPDebate,
Negative,"RT @AmyMek: Now is NOT a time to be wavering in ANY way towards #Israel, @RandPaul! We have done enough damage to them with #Obama. #GOPDeb_�_",
Neutral,Best summary of the #GOPdebate that I've encountered @girlwithnojob https://t.co/Fufean0xkW,
Negative,#GOPdebate was just a bunch of non-answers and one liners. How is the public supposed to be informed and vote responsibly with this crap?,
Negative,"Really, Marco Rubio won last night's #GOPDebate? Which debate was I watching?",
Positive,@realDonaldTrump #MakeAmericaGreatAgain #GOPDebate #TrumpForPresident  I put this together for you. http://t.co/TZtK7BC1rm via @chirbit,
Negative,RT @bethanyshondark: Listen brain surgery is impressive. But I don't understand how being able to do that landed Carson on this stage. #GOP_�_,
Negative,@Veribatim Agreed. I think Walker under performed at the #GOPDebate. Disappointing as he is who I'm leaning towards. #UnaffiliatedStill,
Positive,"RT @bobcesca_go: Trump won the debate. Christie, I think, was a strong second. #GOPDebate",
Neutral,RT @gillistrill: What is your favorite meme? @GOP #GOPDebate #AskGOP,
Negative,RT @andrewklavan: This is basically my take-away from tonight's #GOPDebate. http://t.co/qtYyoWKLNG,
