"id","tweet_id","candidate","name","tweet_created","tweet_location","user_timezone","retweet_count","text"
"26071","ID708092984277864449","Donald Trump","Ray","03/10/2016 19:51","Colorado, USA","none","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"26072","ID708107519961468928","Donald Trump","Annie Rogers","03/10/2016 20:49","null","Eastern Time (US & Canada)","1","*watching the #GOPDebate*  Mom: Elle get off the clean laundry.  Elle: Tell Trump to get off of my country."
"26073","ID708109904402374660","Donald Trump","G","03/10/2016 20:58","null","none","0","*Trump confused as to where to place his hand for the National Anthem* #GOPDebate"
"26074","ID708108303537197056","Donald Trump","Monica","03/10/2016 20:52","fl","none","251","RT @ShooterMcGavin_: How Donald Trump should walk onto the stage tonight #GOPDebate https://t.co/8hwCkOK8su"
"26075","ID708009772428238852","Donald Trump","Freddy Lyvers","03/10/2016 14:20","null","Eastern Time (US & Canada)","181","RT @WesleyRickard: Jeff DeWit R Treasurer Arizona Endorses Donald J Trump for President #NC #FL #OH #MO #IL #DC #GOPDebate #AlwaysTrump htt"
"26076","ID708107242395078660","Ted Cruz","Common Citizen","03/10/2016 20:48","null","none","5","RT @Isikoff: On eve of #GOPDebate @tedcruz stonewalls FEC on request for more info on Goldman Sachs, Citi loans https://t.co/yR2v2S8J7m"
"26077","ID708108313301397508","Marco Rubio","Deborah W Schneider","03/10/2016 20:52","Mississipppi Gulf Coast","Central Time (US & Canada)","9","RT @chicksonright: Theories for why the debate is starting late: backroom deals, not enough spray tan, Rubio ran out of water... #WhoKnows "
"26078","ID708103514703138817","Donald Trump","ChazakVe'ematz","03/10/2016 20:33","Pottersville, USA","Quito","0","@FrankieRusso1 @realDonaldTrump THIS is what @marklevinshow is #Facebook'ng now: https://t.co/m730qhu8RV LET the #GOPDebate games begin!"
"26079","ID708109237029724160","Donald Trump","hammond politics","03/10/2016 20:56","Hammond Indiana","Central Time (US & Canada)","0","#nevertrump #gopdebate trump may not want to say little Marco in front of this crowd"
"26080","ID708107120558907392","Donald Trump","AmericaTheBeautiful","03/10/2016 20:47","Heaven","Central Time (US & Canada)","29","RT @ladies4trump: #GOPDebate - let's increase the hashtags- and really pull for him tonight! It's our job as #trump troopers to get our mes"
"26081","ID708108100000227328","Marco Rubio","Haughty Berry","03/10/2016 20:51","Bronx-DC-HowardU-SantoDomingo ","Eastern Time (US & Canada)","0","I can't believe I'm saying this, but tonight I'm hoping that Rubio demands respect for himself and gets his points across. ? #GOPDebate"
"26082","ID708099547570909184","Donald Trump","Muh Conservative","03/10/2016 20:17","Monkey Bottom","none","22","RT @WayneDupreeShow: Caller 1 from SW Virginia - I am insulted by anti-Trump supporters  Call in ? 202 470 6738  https://t.co/cSgpDM32HO #T"
"26083","ID708104303278481409","Marco Rubio","Genghis Khandra","03/10/2016 20:36","null","Central Time (US & Canada)","21","RT @FiveThirtyEight: It hasnt done him much good, but Rubio has a clear lead in endorsements. https://t.co/4Xuserzcmv #GOPDebate"
"26084","ID708109359902035969","Donald Trump","Amy Wilson","03/10/2016 20:56","Jersey City, NJ","Eastern Time (US & Canada)","6","RT @cjwerleman: I half-expect Trump to walk onto the stage wearing skin tight pants and having taken a Viagra. #GOPDebate"
"26085","ID708097641431719936","Donald Trump","Thomas","03/10/2016 20:10","USA","Mountain Time (US & Canada)","69","RT @WayneDupreeShow: Caller 5  from Pittsburgh -Close to 50K have switched to GOP to support Trump  Call in ? 202 470 6738  https://t.co/cS"
"26086","ID707988668145733632","Marco Rubio","Juanita L. Phillips","03/10/2016 12:57","Gulliver, Manistique MI","none","42","RT @MDGallar: Rubio now denies lying to FL voters or supporting amnesty. We have photos of it Li'l Marco.  #GOPdebate #FLprimary https://t."
"26087","ID708108147815161856","Donald Trump","Matthew Landin","03/10/2016 20:51","null","none","15","RT @MacleansMag: Trumputin: @JonGatehouse on the disturbing parallels between Trump and Putin https://t.co/FcktSBxso0 #GOPdebate https://t."
"26088","ID708093093195550720","Ted Cruz","Kevin McLaughlin","03/10/2016 19:52","U.S.A.","Central Time (US & Canada)","7","RT @frickenchamps: MT @CNM_Michael: 'Every time we run to the middle we lose.' ~Ted Cruz https://t.co/nhNa61Gvp9 #CruzCrew #PJNET #GOPDebate"
"26089","ID707998134656442372","Donald Trump","noplasticshower","03/10/2016 13:34","planet earth","none","20","RT @cheapshot89: Cartoon of the Day 3/4/16: #GOPDebate #Trump2016 #Trump #GOP @realDonaldTrump https://t.co/cOPhHhE9NO"
"26090","ID708097828132880384","Donald Trump","Jeff fogle","03/10/2016 20:10","null","none","192","RT @immigrant4trump: The American people are DONE with career politicians ""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt"
"26091","ID708004783479726080","Donald Trump","Claire 4 #Brexit","03/10/2016 14:01","the marshes in the valley.","Amsterdam","20","RT @janicemin: TV's Trump bump: Republican debates have 3x ratings of those four years ago #GOPDebate https://t.co/9A2SvZ55Uz https://t.co/"
"26092","ID708109063729455104","Donald Trump","Fire Woman","03/10/2016 20:55","canada","none","15","RT @Deanofcomedy: Im watching the #GOPDebate  along with throngs of white supremacists supporting Trump"
"26093","ID708075213137842176","Donald Trump","ShujaJerseyCity","03/10/2016 18:41","null","Pacific Time (US & Canada)","0","@CNNSitRoom  Kayleigh is Trumps poorly educated  In defending Trumps views on Muslims, she showed her lack of knowledge   #GOPDebate"
"26094","ID708103239137361920","Donald Trump","susan","03/10/2016 20:32","null","none","3","RT @TrumpMyPres: ***WATCH NOW*** DIRECTV 202 #GOPDebate @realDonaldTrump @Lrihendry @LindaSuhler @ChristiChat #oreillyfactor #trump  https:"
"26095","ID708028047639842820","Marco Rubio","MJK","03/10/2016 15:33","Northern New Jersey","Quito","42","RT @MDGallar: Rubio now denies lying to FL voters or supporting amnesty. We have photos of it Li'l Marco.  #GOPdebate #FLprimary https://t."
"26096","ID708110109776482305","Donald Trump","toni","03/10/2016 20:59","null","none","17","RT @dcexaminer: Donald Trump's rivals are about to hit him with everything they have https://t.co/xLWGGxDyVT #GOPDebate https://t.co/nHZTDT"
"26097","ID708058152311377920","Donald Trump","Kevin Moore","03/10/2016 17:33","Detroit, Michigan","Quito","0","Trump is most definitely the leader of a movement.A Bowel Movement.#FeelTheBern #GOPDebate #Hillary2016 #StopTrump #NeverTrump #trumpistrash"
"26098","ID708101499843440640","Ted Cruz","dawn skerrett","03/10/2016 20:25","null","none","3","@CarlyFiorina endorsed @tedcruz b/c Cruz PAC gave Fiorina 250000 contribution! She's paying dues! @AC360 @CNNPolitics #CNNDebate #GOPDebate"
"26099","ID708070180388282371","Donald Trump","Lois Rogers","03/10/2016 18:21","null","none","0","#GOPDebate  Some cheering news for Trump & supporters.  Welcome, PA Democrats!  https://t.co/WT98mhl2AK"
"26100","ID708108327205650432","Donald Trump","Erik Kobe Melendez","03/10/2016 20:52","null","Eastern Time (US & Canada)","0","Got my popcorn and soda ready for this republican debate comedy hour hosted by roast master Donald Trump lol #GOPDebate"
"26101","ID708109973088292864","John Kasich","Joel Franklin","03/10/2016 20:59","Louisville, KY USA","none","0","Kasich doesn't put his hand on his heart during the pledge. It's above his gut like he finished a feast. #GOPDebate"
"26102","ID708098198649368576","Donald Trump","JJ","03/10/2016 20:12","FL","none","8","RT @dawngpsalm63: ???????????????????????????????????????????? My Friend is sooooo Right on #TrumpTrain ? #Trump #GOPDebate #Romney ? https"
"26103","ID708104970248126464","Donald Trump","#MakeDCListen","03/10/2016 20:39","Chicagoan https://youtu.be/JxJ","Central Time (US & Canada)","47","RT @VickiGP1: Donald #Trump broke anti-discrimination laws to keep a mob boss gambling at his casinos, fined #200,000 #GOPDebate  https://t"
"26104","ID708107082583707648","John Kasich","suspiciousactivities","03/10/2016 20:47","null","none","0","start with CNN lies. stay tuned for professional misrepresenters, and kasich  #GOPDebate"
"26105","ID708063504394158080","Donald Trump","Shar K","03/10/2016 17:54","null","Central Time (US & Canada)","0","#GOPDebate Trump lies about everything. Why? Is it a disorder? @CNN https://t.co/zw7uTPDBMM"
"26106","ID708039614011809792","Ted Cruz","Dannerism","03/10/2016 16:19","Mesa Arizona","none","2","TONIGHT: Cruz missile vs Bronx cheerleader #GOPDebate .@qnoftherealm @zoumrouda @tracieeeeee @RedNationRising @RNRTexas @atestafyr"
"26107","ID708095745279262722","Donald Trump","Diane Kelly","03/10/2016 20:02","Winchester Virginia","none","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"26108","ID708040087787802624","Donald Trump","Lisa Barksdale","03/10/2016 16:21","Texas, USA","none","267","RT @immigrant4trump: The American people are DONE with career politicians ""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt"
"26109","ID708107113181134848","Donald Trump","Jason Ferrie","03/10/2016 20:47","null","Eastern Time (US & Canada)","0","Want my vote? Punch Donald trump right in his suck hole #GOPDebate"
"26110","ID708069559417311232","Donald Trump","FREEDOM","03/10/2016 18:18","Birmingham AL","none","10","RT @ameripundit: So, who has the stomach to watch another Trump-bashing cage match tonight? 8:30 EST CNN  #GOPDebate https://t.co/oyxNz4G4Xa"
"26111","ID708094632941322240","Donald Trump","The Wolf","03/10/2016 19:58","Roaming","Mountain Time (US & Canada)","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"26112","ID708108454825623553","Marco Rubio","Robert Newman Carter","03/10/2016 20:53","null","none","18","RT @BloombergTV: How @MarcoRubio became Floridas not-so-favorite son https://t.co/ui5Ptur64X #GOPdebate https://t.co/ZkCmXyvaCo"
"26113","ID708089757918760960","Ted Cruz","PoliceCruzer ?","03/10/2016 19:38","Atlanta, GA","Eastern Time (US & Canada)","89","RT @DarleneHBrook: New Gallup Poll Shows #TedCruz W/ Highest #GOP Favorable Rating https://t.co/XLqNl9kP9L #GOPDebate #1A #2A #CruzCrew htt"
"26114","ID707899590452744192","Donald Trump","Boston forever","03/10/2016 07:03","Boston, MA","Yerevan","0","#trump 8 Democratic Debate Moments: Clinton And Sanders Clash Over Cuba, https://t.co/3hdOdQWQhl #GOPdebate https://t.co/2K87UBGLHg"
"26115","ID708109799536271361","Ted Cruz","Cruz'n Rita","03/10/2016 20:58","Houston,TX","Central Time (US & Canada)","41","RT @peddoc63: Tea Party Patriots are dangerous because they support Ted Cruz?? and the constitution! #GOPDebate @shootingfurfun https://t.c"
"26116","ID708101000192782336","Donald Trump","Lion","03/10/2016 20:23","null","Pacific Time (US & Canada)","0","Carly says Trump is ""the system"" because he's ""powerful and well connected."" Talk about the pot calling the kettle black. #GOPDebate"
"26117","ID708094369325121536","Donald Trump","Bobby Howard","03/10/2016 19:57","Fayetteville, Arkansas","Central Time (US & Canada)","0","""Will Trump be presidential in tonight's debate, or will he be vindictive?"" This question alone should disqualify Trump. #GOPDebate"
"26118","ID708097149997817856","Donald Trump","Athena Kolbe","03/10/2016 20:08","Port-au-Prince, Haiti","Eastern Time (US & Canada)","0","Kevin madden on @CNN : personality, not policy, matters to #trump supporters. #GOPDebate"
"26119","ID708100807514853377","Ted Cruz","Katherine Revello","03/10/2016 20:22","null","Eastern Time (US & Canada)","0",".@CarlyFiorina just put CNN on defensive over coverage of candidates in re-debate interview. Really effective advocacy for Cruz. #GOPDebate"
"26120","ID708095638932758528","Donald Trump","Jeremy Newberger","03/10/2016 20:02"," NEW YORK","Eastern Time (US & Canada)","0","Trump Magazine is doing a full spread on this #GOPDebate for its special bicentennial issue."
"26121","ID708104829919428609","Donald Trump","Jody Rossel","03/10/2016 20:38","United States","none","69","RT @WayneDupreeShow: Caller 5  from Pittsburgh -Close to 50K have switched to GOP to support Trump  Call in ? 202 470 6738  https://t.co/cS"
"26122","ID708109836781637636","John Kasich","Daniel Pack","03/10/2016 20:58","null","none","0","Kasich is still here? #GOPDebate"
"26123","ID708102857237487616","Donald Trump","dawn goodfallow","03/10/2016 20:30","Texas, USA","none","0","#Islam has a problem #ShariaCourt n USA only #Trump is brave enough to say it out loud??CNNDebate #debate #GOPDebate https://t.co/pdursdp4OH"
"26124","ID708033164984197120","Ted Cruz","sig","03/10/2016 15:53","null","Central Time (US & Canada)","89","RT @DarleneHBrook: New Gallup Poll Shows #TedCruz W/ Highest #GOP Favorable Rating https://t.co/XLqNl9kP9L #GOPDebate #1A #2A #CruzCrew htt"
"26125","ID708098267016339456","Donald Trump","#VoteTrump","03/10/2016 20:12","United States","none","96","RT @immigrant4trump: ?Trump = ACCOMPLISHED BUSINESSMAN ?Hillary= ACCOMPLISHED CRIMINAL ?https://t.co/CnYQ1FC8KF  #Trump2016 #GopDebate htt"
"26126","ID708094019205632001","Donald Trump","Lee Thompson","03/10/2016 19:55","Ottawa, Canada; Austin, Texas","Atlantic Time (Canada)","38","RT @WayneDupreeShow: Caller 24 from ARK  - CAIR news conf today was establishment hit on Trump  Call in ? 202 470 6738  https://t.co/cSgpDM"
"26127","ID707990994076246016","Donald Trump","Steve Masillo","03/10/2016 13:06","null","none","0","My prediction for the debate tonight. #GOPDebate   Donald Trump Attacked McMohan In WWE https://t.co/a8g3vf0ejD"
"26128","ID708103763408457728","Donald Trump","Charles Buchanan","03/10/2016 20:34","Denver","Mountain Time (US & Canada)","0","Before America votes for #trump we need #ProofOfGirth! Drop them trousers Donny! #gopdebate #cnndebate"
"26129","ID707946931746689024","Donald Trump","Bayly Hunter","03/10/2016 10:11","cudderland ","none","49","RT @9a1e6c8a99984e2: Not A Single One Of @realDonaldTrump 75 Statements Fact Checked Hey  #Trump Stop Lying Man ! #GOPDebate ? #DemDebate h"
"26130","ID708006025710800896","Donald Trump","NationalConversation","03/10/2016 14:06","null","none","0","The GOP still thinks Trump supporters give a shit about his taxes. This is why they are getting steamrolled. #AlwaysTrump #GOPDebate"
"26131","ID708101345367040000","Donald Trump","Carrie Quesada","03/10/2016 20:24","Los Angeles CA","none","136","RT @scottienhughes: You know it's going to be a great night when you U run into @AnnCoulter before #GOPDebate #Trump https://t.co/F36lSkkqXw"
"26132","ID708107809787932676","Donald Trump","Robert Cleveland","03/10/2016 20:50","Bakersfield","none","0","If Donald Trumps anatomy goes unmentioned tonight, it will be a big win for the American people. #GOPDebate"
"26133","ID708021386242035713","Marco Rubio","Nicole B. Clayton","03/10/2016 15:07","Nashville, TN","Central Time (US & Canada)","17","RT @Crowdpac: Rubio: ""We should not leave without hearing a serious answer from each candidate about how they will control the national deb"
"26134","ID708101291919060992","Donald Trump","Ann Ferrise","03/10/2016 20:24","Bellevue, WA","none","0","Now they're wondering which Trump will show up tonight... #GOPDebate #tytlive #WhichTrump #stfu"
"26135","ID708105828947996673","Ted Cruz","J. J.","03/10/2016 20:42","Mission, TX","Central Time (US & Canada)","89","RT @DarleneHBrook: New Gallup Poll Shows #TedCruz W/ Highest #GOP Favorable Rating https://t.co/XLqNl9kP9L #GOPDebate #1A #2A #CruzCrew htt"
"26136","ID708107283364978692","Donald Trump","Andrew Mullins","03/10/2016 20:48","Leesburg, VA","Quito","1","I will vote for a Republican. Donald Trump is not a Republican. #GOPDebate"
"26137","ID707968828592926720","Donald Trump","AC","03/10/2016 11:38","null","none","82","RT @immigrant4trump: Florida Vote For Trump ""March 15"" #FLPrimary #FloridaPrimary #Trump2016 #GOPDebate #AlwaysTrump Watch Video: https://t"
"26138","ID708109577699459073","Donald Trump","Jeff Stoefen","03/10/2016 20:57","Oakmont, PA","Atlantic Time (Canada)","251","RT @ShooterMcGavin_: How Donald Trump should walk onto the stage tonight #GOPDebate https://t.co/8hwCkOK8su"
"26139","ID708103430259126273","Donald Trump","CustomCoder","03/10/2016 20:33","null","Central Time (US & Canada)","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"26140","ID708107635548000256","Donald Trump","Maris Lawson","03/10/2016 20:49","San Anselmo, Ca","none","0","How long before we hear about Trump's penis size? #GOPDebate"
"26141","ID708109966322888705","Ted Cruz","James Braswell","03/10/2016 20:59","Statesboro, Georgia","Eastern Time (US & Canada)","0","I think this is the first time I've seen Cruz not have his hand inside his jacket during the National Anthem. #GOPDebate"
"26142","ID708000352486891520","Donald Trump","greeneyeshj","03/10/2016 13:43","null","Mountain Time (US & Canada)","198","RT @WesleyRickard: Representative Joseph A Trillio RI Endorses Donald J Trump for President #PA #NY #OH #FL #NC #MO #GOPDebate #foxnews htt"
"26143","ID708104307699273728","Donald Trump","Audrey Holl","03/10/2016 20:36","Chicago, IL","Pacific Time (US & Canada)","0","_AnimalAdvocate: #GOPDebate Never has FunnyOrDie been more prescient!  Dum(p) #Trump, The #Movie? ?https://t.co/ft https://t.co/3o68fobX8Q"
"26144","ID708108628851556352","Donald Trump","Greg Brown II","03/10/2016 20:53","United States","none","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"26145","ID708078175306125312","Donald Trump","Judy Wigginton","03/10/2016 18:52","La Vernia, Texas","Central Time (US & Canada)","1","RT @CTFleaMarkets: I'm soooo excited #BringIt #GOPDebate #Trump ??"
"26146","ID708107890167582720","Donald Trump","Dakota Chisholm","03/10/2016 20:50","chicago il","none","54","RT @Chris_Dignam: Another #TrumpRally , another senseless assault https://t.co/9Hcdk2sIJ7 #Trump #GOPDebate"
"26147","ID708105377238392832","Donald Trump","TMB","03/10/2016 20:40","Michigan, USA","none","192","RT @immigrant4trump: The American people are DONE with career politicians ""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt"
"26148","ID708105946082512898","Donald Trump","pat.rod","03/10/2016 20:43","null","none","192","RT @immigrant4trump: The American people are DONE with career politicians ""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt"
"26149","ID708025907626127360","Donald Trump","mad chihuahua","03/10/2016 15:25","Texas, USA","none","313","RT @immigrant4trump: Luther Campbell on CNN ""Rappers will support Trump.Trump taps into what people won't say aloud""#Trump2016 #GOPDebate h"
"26150","ID708099945602138112","Ted Cruz","JMV","03/10/2016 20:19","Charlotte, NC","Eastern Time (US & Canada)","1","Carly Fiorina makes an excellent surrogate. Especially for Cruz. #GOPDebate #CruzCrew #JustaThought"
"26151","ID708107867723726849","Donald Trump","Lisa","03/10/2016 20:50","USA","Pacific Time (US & Canada)","1","#GOPDebate Everyone in Ohio voting for #Trump to #MakeAmericaGreatAgain https://t.co/dOwR7izE7C"
"26152","ID707934601860288514","Donald Trump","mitzy Fenner.","03/10/2016 09:22","Essex","none","27","RT @TheLoudMajority: Trump Trounces Clinton in new poll! https://t.co/lwGmC1TNpe  #TrumpTrain #Trump2016 #TheLoudMajority #GOPDebate #CNN h"
"26153","ID708003069955547136","Donald Trump","Sharon Andreas","03/10/2016 13:54","Arizona USA","Pacific Time (US & Canada)","40","RT @vdare: If Trump wants to turn the tables during the next #GOPDebate, he needs to mention Neil Bush."
"26154","ID708097056833806336","Donald Trump","Rati Gupta","03/10/2016 20:07","Los Angeles","Pacific Time (US & Canada)","1","Aren't there enough Independent voters now for CNN to just put both parties in the same debate? Trump vs the Reps is gettin old #GOPDebate"
"26155","ID708085454357319680","Donald Trump","Chapp","03/10/2016 19:21","USA","none","22","RT @WayneDupreeShow: Caller 1 from SW Virginia - I am insulted by anti-Trump supporters  Call in ? 202 470 6738  https://t.co/cSgpDM32HO #T"
"26156","ID708092702290796545","Donald Trump","Ann T","03/10/2016 19:50","null","none","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"26157","ID708105176322744320","Donald Trump","Bill","03/10/2016 20:40","null","none","14","RT @awzurcher: Who is going to take a metaphorical bat to Trump tonight at the #GOPDebate in Florida? https://t.co/RzhY0LzyiM"
"26158","ID708103768366186496","Donald Trump","Aaron Yoder","03/10/2016 20:34","null","none","0","@scrowder @benshapiro Wonder how long it will take Donald Trump to say                     ""Believe me ,okay?"" #GOPDebate"
"26159","ID708109471055122432","Donald Trump","Cruz est�� llegando","03/10/2016 20:57","I will WRITE IN @tedCruz ","Central Time (US & Canada)","8","RT @MLynnRN: Dear @Reince, Donald Trump does not reflect my values or the values of the GOP. If he's the nominee, you can kiss the gop good"
"26160","ID708109729759891456","Donald Trump","Nick Russo","03/10/2016 20:58","null","Central Time (US & Canada)","0","Does anyone know if Donald Trump was ever in the military? #GOPDebate has that ever come up?"
"26161","ID708097400154529792","Donald Trump","Lyla","03/10/2016 20:09","null","none","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"26162","ID708041898842128385","Donald Trump","Gail Gallegos","03/10/2016 16:28","null","none","313","RT @immigrant4trump: Luther Campbell on CNN ""Rappers will support Trump.Trump taps into what people won't say aloud""#Trump2016 #GOPDebate h"
"26163","ID708093650597601280","Donald Trump","adam peyton","03/10/2016 19:54","null","none","71","RT @pattonoswalt: Trump does sun salutations before tonight's #GOPDebate. https://t.co/wG7MjJLIel"
"26164","ID708105831766728704","Donald Trump","Christiane Gallant","03/10/2016 20:42","null","none","29","RT @voteTrumpyes: It's almost Time for the #GOPDebate!! Donald Trump will have a Great Night!! #VoteTrump https://t.co/twBuToDKkO"
"26165","ID708101707859800064","Donald Trump","dead grrrl","03/10/2016 20:26","null","none","63","RT @pattonoswalt: Six minutes. Six minutes. Six minutes, Douch-ey Trump, you're on. #GOPDebate"
"26166","ID708065549574602752","Donald Trump","Scott R","03/10/2016 18:02","Jersey City, New Jersey, USA","Eastern Time (US & Canada)","0","AMAZING TURNOUT TONIGHT for the #GOPDebate #gop #Republicans #Republican #Trump2016 #trump @realDonaldTrump @Reince https://t.co/l2VXdkR8Fn"
"26167","ID708094214341431296","Donald Trump","WAKEUP PEOPLE SOS","03/10/2016 19:56","null","none","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"26168","ID708108045008642048","Donald Trump","Toren Alleshouse","03/10/2016 20:51","Cincinnati, Ohio","Eastern Time (US & Canada)","251","RT @ShooterMcGavin_: How Donald Trump should walk onto the stage tonight #GOPDebate https://t.co/8hwCkOK8su"
"26169","ID708109740472012801","Donald Trump","Alex Halpern","03/10/2016 20:58","Portland","Arizona","7","RT @lancegould: No way the Frost Singers get to stay in the country in a Trump administration #GOPDebate"
"26170","ID708063792962396160","Donald Trump","SJaction","03/10/2016 17:55","null","none","15","RT @USAforTrump2016: CNN Republican Debate TONIGHT! 8:30pm! Tune in and support @realDonaldTrump #TrumpTrain #TeamTrump #Trump #GOPDebate #"
"26171","ID708103646882471937","Ted Cruz","Sister Agnes","03/10/2016 20:34","null","none","29","RT @ameripundit: POLL: Will Ted Cruz have another 'booger' in his nose during tonight's CNN-hosted #GOPDebate?"
"26172","ID708096675466838018","Donald Trump","Alex Smith","03/10/2016 20:06","Orlando, FL","none","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h"
"26173","ID708106492780679168","Donald Trump","Andrew Denio","03/10/2016 20:45","null","none","2","RT @eaxeva: Donald Trump is stuck in a spray tan booth that's why the debate will start later. #gopdebate"
"26174","ID708088619853062144","Ted Cruz","HurttTruths","03/10/2016 19:34","null","none","17","RT @femijr: Ted Cruz didn't have many friends in Washington DC because he kept his promises to US. #tcot #PJNET #ChooseCruz #CruzCrew #GOPD"
"26175","ID708109290289156097","Donald Trump","Star-Spangled Banner","03/10/2016 20:56","null","Eastern Time (US & Canada)","0","#gopdebate booooooo #Trump the #Thug!"
"26176","ID707998433467109376","Donald Trump","Amy Gregg","03/10/2016 13:35","Florida, USA","none","267","RT @immigrant4trump: The American people are DONE with career politicians ""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt"
"26177","ID708090035237691392","Donald Trump","No m��s Tom��s","03/10/2016 19:39","null","none","71","RT @pattonoswalt: Trump does sun salutations before tonight's #GOPDebate. https://t.co/wG7MjJLIel"
"26178","ID707943459718602755","Donald Trump","patty germain","03/10/2016 09:57","null","none","330","RT @WesleyRickard: Representative Jim Carns AL Endorses Donald J Trump for President of the United #FL #GOPDebate #OH #IL #CPAC #ccot https"
"26179","ID708101479568183296","Donald Trump","Nova Wolf","03/10/2016 20:25","DERELICT CYBORG MILL, BROOKLYN","Atlantic Time (Canada)","0","Carly Fiorina just ripped Trump apart before the #GOPDebate."
"26180","ID708100897205833728","Donald Trump","GodGuns&Trump","03/10/2016 20:23","White Plains, NY","Eastern Time (US & Canada)","8","RT @dawngpsalm63: ???????????????????????????????????????????? My Friend is sooooo Right on #TrumpTrain ? #Trump #GOPDebate #Romney ? https"
"26181","ID708108886323175424","Donald Trump","Mick Allister","03/10/2016 20:54","Atlanta, GA","none","0","Trump Steak are made from people #CNN #GOPDebate It's where milk carton kids go...TRUMP steaks"
"26182","ID708013432327573504","Marco Rubio","Dr. David Durand","03/10/2016 14:35","Sarasota, FL","none","0","#JebBush may end up anointing #Rubio as a bigger campaign loser than he already is. #GOPDebate  https://t.co/Ar83NBeL3A"
"26183","ID708089440636411904","Donald Trump","Sherman Hewitt","03/10/2016 19:37","null","Eastern Time (US & Canada)","14","RT @MiamiHurricane: ""Donald Trump has got to go"" #GOPDebate https://t.co/QFP0SuoHpu"
"26184","ID708107927685603328","Donald Trump","Jeff Maehre","03/10/2016 20:51","Midwest","none","0","I know where Donald Trump is, it's disgusting #TYTlive #GOPDebate"
"26185","ID707989712145936384","Donald Trump","Once Republican","03/10/2016 13:01","USA","none","0","@realDonaldTrump Your hypocrisy is worse than the political establishment's https://t.co/TQQrllwOEh  #GOP #GOPDebate #CNN #H1Visa #EB5visa"
"26186","ID707898987525906437","Ted Cruz","Valentine Cotton","03/10/2016 07:00","null","none","0","Ted Cruz with Neil Cavuto after the #GOPDebate https://t.co/4yzHEqfTuI via @YouTube  #CRUZCREW  #TedCruz  #PJNET"
"26187","ID708023003850866688","Ted Cruz","Melody Warbington","03/10/2016 15:13","Birmingham, AL. Endorse Cruz &","Central Time (US & Canada)","1","God bless @SenMikeLee We need to unite behind Cruz, a friend who keeps promises. Now the attacks begin. #CruzCrew #FloridaPrimary #GOPDebate"
"26188","ID708106398459142144","Donald Trump","Beachin!","03/10/2016 20:44","#IStandWithIsrael ","Central Time (US & Canada)","15","RT @muzikgirl11: We ?? the Trump family! Let's do this!!! #AlwaysTrump #GOPDebate https://t.co/VydAPWrfM7"
"26189","ID708104151964655617","Donald Trump","Theresa Tiano","03/10/2016 20:36","Salisbury, NC","none","136","RT @scottienhughes: You know it's going to be a great night when you U run into @AnnCoulter before #GOPDebate #Trump https://t.co/F36lSkkqXw"
"26190","ID708057901080809473","Donald Trump","f396","03/10/2016 17:32","South Texas","Pacific Time (US & Canada)","61","RT @Trump2016Donald: Trump signs EVERYWHERE in Ohio! #OHPrimary #OhioPrimary #Trump2016 #TrumpTrain #MakeAmericaGreatAgain #GOPDebate https"
"26191","ID707964259473301504","Donald Trump","susan fujioka","03/10/2016 11:20","null","none","112","RT @immigrant4trump: Watch Trump at CNN's #GOPDebate Miami, FL Tonight-8:30ET Live Stream: https://t.co/PikGgQIRY3  #Trump2016 #FLPrimary h"
"26192","ID707959323494899712","Marco Rubio","Dr. David Durand","03/10/2016 11:00","Sarasota, FL","none","0","I said that long ago. #Rubio has the experience level that Obama had. Not enough. #FLPrimary  #GOPDebate https://t.co/nk55KJY8bE"
